image_name,noise_type,noise_level,denoise_method,clean_betti_0,clean_betti_1,noisy_betti_0,noisy_betti_1,denoised_betti_0,denoised_betti_1,noise_impact_betti_0,noise_impact_betti_1,noise_impact_total,recovery_betti_0,recovery_betti_1,recovery_total,relative_noise_impact,relative_recovery,timestamp,wasserstein_clean_noisy_H0,wasserstein_clean_denoised_H0,wasserstein_noisy_denoised_H0,wasserstein_clean_noisy_H1,wasserstein_clean_denoised_H1,wasserstein_noisy_denoised_H1
ccdb3_512,gaussian,0.05,morphological_denoising,287,2350,339,2522,1,77,52,172,224,286,2273,2559,0.08494501327265835,-10.424107142857142,2025-11-09T14:58:38.504257,43.720884624128814,242.02781823211848,262.0319949008938,296.31506646714485,7261.525079114102,7759.941591439073
ccdb3_512,gaussian,0.08,median_filter,287,2350,644,2820,241,2145,357,470,827,46,205,251,0.3136139552521806,0.6964933494558645,2025-11-09T14:58:42.523986,286.2234324423937,41.833687842364625,341.4084821907715,821.7816271423571,378.6546353784916,1235.2189761913946
ccdb3_512,gaussian,0.08,bilateral_filter,287,2350,580,3152,113,1575,293,802,1095,174,775,949,0.4152445961319682,0.1333333333333333,2025-11-09T14:58:49.073784,235.38906194498244,167.2521544005939,426.2086959909018,1318.8118171204983,1519.1537020987553,2928.892316951148
ccdb3_512,gaussian,0.08,non_local_means,287,2350,684,3151,168,534,397,801,1198,119,1816,1935,0.45430413348502086,-0.6151919866444073,2025-11-09T14:58:55.243436,323.0126310406042,345.41256568944743,1404.0116695598497,1325.969075568721,7936.293227904791,11203.688203756597
ccdb3_512,gaussian,0.08,topological_denoising,287,2350,661,3207,198,2338,374,857,1231,89,12,101,0.4668183541903679,0.9179528838342811,2025-11-09T14:59:00.515874,304.78782256982333,77.75292599754628,368.37918550870245,1397.6213325959116,22.457503039132295,1417.4127444391272
ccdb3_512,gaussian,0.08,morphological_denoising,287,2350,663,2920,1,95,376,570,946,286,2255,2541,0.35874099355328015,-1.6860465116279069,2025-11-09T14:59:07.291689,314.8874831723831,242.02781823211848,540.308248780508,980.7785806483988,6398.541690891243,7948.634051309247
ccdb3_512,gaussian,0.1,median_filter,287,2350,949,3799,270,2405,662,1449,2111,17,55,38,0.8005309063329542,0.9819990525817148,2025-11-09T14:59:11.852432,564.2211287559877,16.408879745403137,580.4101520038386,2354.0604470012463,96.59489183347233,2260.0312262414523
ccdb3_512,gaussian,0.1,bilateral_filter,287,2350,932,3895,68,1629,645,1545,2190,219,721,940,0.8304891922639364,0.5707762557077626,2025-11-09T14:59:17.562786,532.887182965998,216.56900343453125,819.1970707744548,2485.2871662226325,1361.522120136291,3972.2726437823876
ccdb3_512,gaussian,0.1,non_local_means,287,2350,840,4029,194,541,553,1679,2232,93,1809,1902,0.8464163822525597,0.14784946236559138,2025-11-09T14:59:24.433957,452.59273621090125,264.02383534467356,1684.5184643888124,2670.3028381846193,7735.034132968341,14351.762684710542
ccdb3_512,gaussian,0.1,topological_denoising,287,2350,876,3936,155,2263,589,1586,2175,132,87,219,0.8248009101251421,0.8993103448275862,2025-11-09T14:59:29.304132,478.5686262590898,118.95149718198914,578.7256042079619,2560.6092103192664,155.07429960238912,2653.4521165797833
ccdb3_512,gaussian,0.1,morphological_denoising,287,2350,858,3927,1,119,571,1577,2148,286,2231,2517,0.8145620022753128,-0.17178770949720668,2025-11-09T14:59:35.874568,471.4776907323112,242.02781823211848,688.1587316700649,2526.3909953329203,5766.193980307326,9312.55234862012
ccdb3_512,salt_pepper,0.01,median_filter,287,2350,5,1483,292,2071,-282,-867,-1149,5,279,274,-0.43572241183162685,0.7615317667536989,2025-11-09T14:59:40.310957,207.84770448110024,9.341433974491437,237.0080614069494,1392.8275527277551,527.2362582219432,1029.3458586998063
ccdb3_512,salt_pepper,0.01,bilateral_filter,287,2350,5,1481,1,334,-282,-869,-1151,286,2016,2302,-0.43648084945013277,-1.0,2025-11-09T14:59:44.470420,207.84770448110024,242.02781823211848,2.0,1396.3748611349968,4034.7122214040282,2139.515929643246
ccdb3_512,salt_pepper,0.01,non_local_means,287,2350,15,1700,211,701,-272,-650,-922,76,1649,1725,-0.34963974213120974,-0.8709327548806942,2025-11-09T14:59:53.200048,214.68787748903026,302.68457931358955,727.1487748717133,1030.5267420682392,6300.3416595708395,3655.749714209778
ccdb3_512,salt_pepper,0.01,topological_denoising,287,2350,7,1501,184,1146,-280,-849,-1129,103,1204,1307,-0.42813803564656805,-0.15766164747564226,2025-11-09T14:59:58.922217,206.50145336840052,179.74739841455136,286.40483447236636,1360.3796632195242,3192.5943025023766,893.4132525291384
ccdb3_512,salt_pepper,0.01,morphological_denoising,287,2350,13,1691,1,65,-274,-659,-933,286,2285,2571,-0.35381114903299204,-1.7556270096463025,2025-11-09T15:00:05.338858,218.5877000303014,242.02781823211848,7.5,1045.337637138347,7333.156964000575,4961.418005768099
ccdb3_512,salt_pepper,0.03,median_filter,287,2350,1,256,284,2054,-286,-2094,-2380,3,296,299,-0.9025407660219947,0.8743697478991597,2025-11-09T15:00:09.723186,242.02781823211848,5.921744769405718,291.06023046791756,3925.778917956005,562.3002277738223,3644.116210355468
ccdb3_512,salt_pepper,0.03,bilateral_filter,287,2350,1,252,1,231,-286,-2098,-2384,286,2119,2405,-0.9040576412590065,-0.008808724832214843,2025-11-09T15:00:13.575766,242.02781823211848,242.02781823211848,0.0,3957.6427042715454,4301.674783090729,47.50008768139986
ccdb3_512,salt_pepper,0.03,non_local_means,287,2350,1,247,226,750,-286,-2103,-2389,61,1600,1661,-0.9059537353052711,0.3047300125575555,2025-11-09T15:00:21.611330,242.02781823211848,241.75668185741043,1393.3372000134477,4021.360912177371,5896.112086006534,1950.0356098753716
ccdb3_512,salt_pepper,0.03,topological_denoising,287,2350,1,252,191,1142,-286,-2098,-2384,96,1208,1304,-0.9040576412590065,0.4530201342281879,2025-11-09T15:00:26.442535,242.02781823211848,166.2126793879599,443.21168636448226,3965.0255074226543,3217.2014210839634,2506.6614435906818
ccdb3_512,salt_pepper,0.03,morphological_denoising,287,2350,1,256,1,87,-286,-2094,-2380,286,2263,2549,-0.9025407660219947,-0.07100840336134451,2025-11-09T15:00:31.423019,242.02781823211848,242.02781823211848,0.0,3945.065502913691,5512.055909257083,439.03951455910953
ccdb3_512,salt_pepper,0.05,median_filter,287,2350,1,217,305,2061,-286,-2133,-2419,18,289,271,-0.9173302995828593,0.8879702356345598,2025-11-09T15:00:37.167850,242.02781823211848,19.593290463775777,291.9294525039945,3963.4630096825927,543.4409687157755,3674.52351375678
ccdb3_512,salt_pepper,0.05,bilateral_filter,287,2350,1,220,1,212,-286,-2130,-2416,286,2138,2424,-0.9161926431551005,-0.0033112582781456013,2025-11-09T15:00:41.453909,242.02781823211848,242.02781823211848,0.0,3970.4014842722145,4243.351215327338,18.63088186229204
ccdb3_512,salt_pepper,0.05,non_local_means,287,2350,1,235,240,684,-286,-2115,-2401,47,1666,1713,-0.9105043610163064,0.2865472719700125,2025-11-09T15:00:50.210261,242.02781823211848,190.88137697895607,1436.6039005251753,3836.9085818334574,6547.019745649073,1808.3734754566888
ccdb3_512,salt_pepper,0.05,topological_denoising,287,2350,1,226,198,1121,-286,-2124,-2410,89,1229,1318,-0.9139173302995829,0.4531120331950207,2025-11-09T15:00:55.413251,242.02781823211848,153.8287403905318,453.49924488159,3937.6911118257135,3300.7560474808033,2508.8710859671364
ccdb3_512,salt_pepper,0.05,morphological_denoising,287,2350,1,231,1,153,-286,-2119,-2405,286,2197,2483,-0.9120212362533182,-0.03243243243243232,2025-11-09T15:00:59.615082,242.02781823211848,242.02781823211848,0.0,3888.7911351229827,4331.723940070674,168.8769055834024
ccdb3_512,salt_pepper,0.08,median_filter,287,2350,1,232,296,2085,-286,-2118,-2404,9,265,256,-0.9116420174440653,0.8935108153078203,2025-11-09T15:01:06.010737,242.02781823211848,12.320213854430415,308.96051553892653,3707.774694695155,496.32672078489844,3478.365891519516
ccdb3_512,salt_pepper,0.08,bilateral_filter,287,2350,1,256,1,264,-286,-2094,-2380,286,2086,2372,-0.9025407660219947,0.003361344537815114,2025-11-09T15:01:10.305220,242.02781823211848,242.02781823211848,0.0,3563.416210606319,3609.9138833852044,14.33225692350652
ccdb3_512,salt_pepper,0.08,non_local_means,287,2350,1,250,255,669,-286,-2100,-2386,32,1681,1713,-0.9048160788775124,0.28206202849958084,2025-11-09T15:01:17.667049,242.02781823211848,137.6056927358693,1525.4600638044394,3582.7942541454017,6690.585737392952,1664.9698522732576
ccdb3_512,salt_pepper,0.08,topological_denoising,287,2350,1,235,189,1374,-286,-2115,-2401,98,976,1074,-0.9105043610163064,0.5526863806747189,2025-11-09T15:01:23.487761,242.02781823211848,153.65622307681423,379.88941984748504,3683.81153067112,2307.190493235475,2694.1298367678764
ccdb3_512,salt_pepper,0.08,morphological_denoising,287,2350,1,215,1,70,-286,-2135,-2421,286,2280,2566,-0.9180887372013652,-0.059892606361007905,2025-11-09T15:01:27.622664,242.02781823211848,242.02781823211848,0.0,3814.178443900887,4799.883575904427,320.90824678088
ccdb3_512,salt_pepper,0.1,median_filter,287,2350,1,309,314,2069,-286,-2041,-2327,27,281,254,-0.8824421691315889,0.8908465835840138,2025-11-09T15:01:33.396841,242.02781823211848,29.95283683666266,319.60814312175376,3314.5311138104794,530.5903744777402,3111.7504909512545
ccdb3_512,salt_pepper,0.1,bilateral_filter,287,2350,1,339,1,335,-286,-2011,-2297,286,2015,2301,-0.8710656048540008,-0.0017414018284718225,2025-11-09T15:01:38.028660,242.02781823211848,242.02781823211848,0.0,3193.412808153749,3219.7528525553516,7.108801985333848
ccdb3_512,salt_pepper,0.1,non_local_means,287,2350,1,410,243,635,-286,-1940,-2226,44,1715,1759,-0.8441410693970421,0.2097933513027853,2025-11-09T15:01:44.077917,242.02781823211848,187.0513619742084,1543.192523674693,2950.283125534175,7044.7057964356945,885.8085507971153
ccdb3_512,salt_pepper,0.1,topological_denoising,287,2350,1,346,193,1358,-286,-2004,-2290,94,992,1086,-0.8684110731892302,0.525764192139738,2025-11-09T15:01:51.474984,242.02781823211848,147.44317743558145,386.014726888549,3149.5740748123944,2344.922983973438,2222.9558694167604
ccdb3_512,salt_pepper,0.1,morphological_denoising,287,2350,1,334,1,52,-286,-2016,-2302,286,2298,2584,-0.8729616989002654,-0.12250217202432667,2025-11-09T15:01:55.749151,242.02781823211848,242.02781823211848,0.0,3234.1670780963927,4301.6830165712645,498.2458940464759
