image_name,subfolder,stage,variant,threshold,superlevel,confidence,total_features,betti_0,betti_1,min_persistence,timestamp
ccdb17_512_salt_pepper_0.1_bilateral_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.4196078431372549,True,0.9,25792,16014,9778,0.053645046427845955,2025-10-14T20:25:20.345507
ccdb17_512_salt_pepper_0.1_non_local_means,MOUSEBIRN,baseline,denoised_salt_pepper_0.1_non_local_means,0.20392156862745098,True,0.9,19546,8889,10657,0.02,2025-10-14T20:25:26.458253
ccdb3687_512_clean,MOUSEBIRN,baseline,baseline,0.20784313725490197,True,0.9,13470,5182,8288,0.02,2025-10-14T20:26:25.918261
ccdb3687_512_gaussian_0.05,MOUSEBIRN,baseline,noised_gaussian_0.05,0.20392156862745098,True,0.9,20650,6368,14282,0.02,2025-10-14T20:26:30.178713
ccdb3687_512_gaussian_0.1,MOUSEBIRN,baseline,noised_gaussian_0.1,0.20392156862745098,True,0.9,20777,6455,14322,0.02,2025-10-14T20:26:37.641631
ccdb3687_512_salt_pepper_0.05,MOUSEBIRN,baseline,noised_salt_pepper_0.05,0.4392156862745098,True,0.9,21492,9831,11661,0.047122277319431305,2025-10-14T20:26:42.911279
ccdb3687_512_salt_pepper_0.1,MOUSEBIRN,baseline,noised_salt_pepper_0.1,0.4823529411764706,True,0.9,28177,13404,14773,0.08358205296099186,2025-10-14T20:26:50.327462
ccdb3687_512_gaussian_0.05_median_filter,MOUSEBIRN,baseline,denoised_gaussian_0.05_median_filter,0.1607843137254902,True,0.9,3278,1675,1603,0.02,2025-10-14T20:26:55.867402
ccdb3687_512_gaussian_0.05_bilateral_filter,MOUSEBIRN,baseline,denoised_gaussian_0.05_bilateral_filter,0.1568627450980392,True,0.9,4568,1652,2916,0.02,2025-10-14T20:26:59.422538
ccdb3687_512_gaussian_0.05_non_local_means,MOUSEBIRN,baseline,denoised_gaussian_0.05_non_local_means,0.13333333333333333,True,0.9,234,122,112,0.02,2025-10-14T20:27:06.608749
ccdb3687_512_gaussian_0.1_median_filter,MOUSEBIRN,baseline,denoised_gaussian_0.1_median_filter,0.1607843137254902,True,0.9,3221,1627,1594,0.02,2025-10-14T20:27:10.164609
ccdb3687_512_gaussian_0.1_bilateral_filter,MOUSEBIRN,baseline,denoised_gaussian_0.1_bilateral_filter,0.1568627450980392,True,0.9,4525,1612,2913,0.02,2025-10-14T20:27:13.711500
ccdb3687_512_gaussian_0.1_non_local_means,MOUSEBIRN,baseline,denoised_gaussian_0.1_non_local_means,0.13333333333333333,True,0.9,235,126,109,0.02,2025-10-14T20:27:20.885064
ccdb3687_512_salt_pepper_0.05_median_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.05_median_filter,0.1607843137254902,True,0.9,2516,1314,1202,0.02,2025-10-14T20:27:24.295732
ccdb3687_512_salt_pepper_0.05_bilateral_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.4196078431372549,True,0.9,10331,6918,3413,0.02,2025-10-14T20:27:27.821581
ccdb3687_512_salt_pepper_0.05_non_local_means,MOUSEBIRN,baseline,denoised_salt_pepper_0.05_non_local_means,0.15294117647058825,True,0.9,5340,2861,2479,0.02,2025-10-14T20:27:35.600139
ccdb3687_512_salt_pepper_0.1_median_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.1_median_filter,0.16470588235294117,True,0.9,2720,1422,1298,0.02,2025-10-14T20:27:39.741070
ccdb3687_512_salt_pepper_0.1_bilateral_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.4549019607843137,True,0.9,15835,11094,4741,0.057459717616438866,2025-10-14T20:27:43.412242
