image_name,noise_type,noise_level,denoise_method,clean_betti_0,clean_betti_1,noisy_betti_0,noisy_betti_1,denoised_betti_0,denoised_betti_1,noise_impact_betti_0,noise_impact_betti_1,noise_impact_total,recovery_betti_0,recovery_betti_1,recovery_total,relative_noise_impact,relative_recovery,timestamp,wasserstein_clean_noisy_H0,wasserstein_clean_denoised_H0,wasserstein_noisy_denoised_H0,wasserstein_clean_noisy_H1,wasserstein_clean_denoised_H1,wasserstein_noisy_denoised_H1
FLuroscent_Green61,salt_pepper,0.03,median_filter,9396,2577,32585,28428,2870,693,23189,25851,49040,6526,1884,8410,4.095882402071327,0.8285073409461664,2025-10-28T05:59:33.304616,4656.715016282325,141.44096502275488,6043.315777262069,540.530139782897,27.823051502627916,602.9385793188467
FLuroscent_Green61,salt_pepper,0.03,bilateral_filter,9396,2577,32560,28420,27148,1632,23164,25843,49007,17752,945,16807,4.093126200618057,0.6570489930009998,2025-10-28T05:59:54.332536,4645.6856795582125,3509.4650418586484,2051.9243513271767,540.3895670372319,14.018104185516505,582.699959593352
FLuroscent_Green61,salt_pepper,0.03,non_local_means,9396,2577,32420,28377,1767,871,23024,25800,48824,7629,1706,9335,4.077841810740834,0.8088030476814682,2025-10-28T06:00:20.334963,4632.238691225421,165.289574007779,6245.2901275887525,540.2874023432687,25.04534551445608,596.4220751530366
FLuroscent_Green61,salt_pepper,0.03,topological_denoising,9396,2577,32581,28435,1872,472,23185,25858,49043,7524,2105,9629,4.096132965839806,0.8036620924494831,2025-10-28T06:00:46.193342,4646.65402391266,175.08445301769567,6282.349388312319,540.8202719463872,31.692738841690105,616.0570807586582
FLuroscent_Green61,salt_pepper,0.03,morphological_denoising,9396,2577,32503,28342,3108,41131,23107,25765,48872,6288,38554,32266,4.0818508310364985,0.339785562285153,2025-10-28T06:01:08.685732,4642.05475644122,146.30621313275813,6027.149020924989,538.4582607904412,702.5078016339477,322.07922560434855
FLuroscent_Green61,salt_pepper,0.05,median_filter,9396,2577,43876,44208,2884,706,34480,41631,76111,6512,1871,8383,6.356886327570367,0.8898582333696837,2025-10-28T06:01:29.228265,7971.760880153344,141.09229018447556,9581.96816069092,879.7149088736769,27.59887694323015,954.561312990366
FLuroscent_Green61,salt_pepper,0.05,bilateral_filter,9396,2577,44139,44346,42422,2243,34743,41769,76512,33026,334,32692,6.390378351290403,0.5727206189878712,2025-10-28T06:01:52.179628,8036.675110438782,6832.495085262314,719.631196875367,881.6165271150016,4.961551075615575,919.8712255037667
FLuroscent_Green61,salt_pepper,0.05,non_local_means,9396,2577,44108,44214,2249,1265,34712,41637,76349,7147,1312,8459,6.376764386536373,0.8892061454635948,2025-10-28T06:02:19.134506,8025.180417923675,147.50329797008592,9741.116646967908,879.763518528748,18.989915855649162,930.4217689008389
FLuroscent_Green61,salt_pepper,0.05,topological_denoising,9396,2577,43980,44227,1864,480,34584,41650,76234,7532,2097,9629,6.367159442078009,0.873691528714222,2025-10-28T06:02:44.966044,8004.229767051301,175.7251190791663,9925.209945035456,879.0431042554486,31.42255829592746,968.9991412113692
FLuroscent_Green61,salt_pepper,0.05,morphological_denoising,9396,2577,44073,44116,5630,35508,34677,41539,76216,3766,32931,29165,6.365656059467135,0.6173375669150835,2025-10-28T06:03:06.343934,8022.208502630681,82.48600169074324,8999.315040095235,876.8114357907435,583.2513855529075,214.8781026990345
FLuroscent_Green61,salt_pepper,0.08,median_filter,9396,2577,62372,37663,2893,710,52976,35086,88062,6503,1867,8370,7.355048859934854,0.9049533283368536,2025-10-28T06:03:28.304065,12726.348725709939,140.93304127801008,14440.64368488187,793.4746646180513,27.550851201550188,865.8937847509344
FLuroscent_Green61,salt_pepper,0.08,bilateral_filter,9396,2577,62257,37676,62057,447,52861,35099,87960,52661,2130,50531,7.346529691806564,0.4255229649840837,2025-10-28T06:03:48.948938,12702.72299592143,11329.170592741757,87.30852773959592,793.3666011511227,43.50168130552961,1067.9628819005002
