image_name,subfolder,stage,variant,threshold,superlevel,confidence,total_features,betti_0,betti_1,min_persistence,timestamp
Fluroscent_Yellow_salt_pepper_0.05_median_filter,ReportImages,baseline,denoised_salt_pepper_0.05_median_filter,0.2196078431372549,True,0.9,809,1,808,0.02,2025-11-11T03:51:14.928284
Fluroscent_Yellow_salt_pepper_0.05_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.33725490196078434,True,0.9,2071,1,2070,0.02,2025-11-11T03:52:20.086298
Fluroscent_Yellow_salt_pepper_0.05_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.05_non_local_means,0.22745098039215686,True,0.9,463,1,462,0.02,2025-11-11T03:53:49.119265
Fluroscent_Yellow_salt_pepper_0.05_topological,ReportImages,baseline,denoised_salt_pepper_0.05_topological,0.22745098039215686,True,0.9,463,1,462,0.02,2025-11-11T03:54:49.616559
Fluroscent_Yellow_salt_pepper_0.05_morphological,ReportImages,baseline,denoised_salt_pepper_0.05_morphological,0.22745098039215686,True,0.9,463,1,462,0.02,2025-11-11T03:55:49.306943
Fluroscent_Yellow_salt_pepper_0.08_median_filter,ReportImages,baseline,denoised_salt_pepper_0.08_median_filter,0.2196078431372549,True,0.9,812,1,811,0.02,2025-11-11T03:56:48.216599
Fluroscent_Yellow_salt_pepper_0.08_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.08_bilateral_filter,0.39215686274509803,True,0.9,3010,1,3009,0.04511871747672558,2025-11-11T03:57:48.520771
Fluroscent_Yellow_salt_pepper_0.08_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.08_non_local_means,0.23529411764705882,True,0.9,463,1,462,0.02,2025-11-11T03:59:18.498566
Fluroscent_Yellow_salt_pepper_0.08_topological,ReportImages,baseline,denoised_salt_pepper_0.08_topological,0.23529411764705882,True,0.9,463,1,462,0.02,2025-11-11T04:00:35.448255
Fluroscent_Yellow_salt_pepper_0.08_morphological,ReportImages,baseline,denoised_salt_pepper_0.08_morphological,0.23529411764705882,True,0.9,463,1,462,0.02,2025-11-11T04:01:39.215594
Fluroscent_Yellow_salt_pepper_0.10_median_filter,ReportImages,baseline,denoised_salt_pepper_0.10_median_filter,0.2196078431372549,True,0.9,751,1,750,0.02,2025-11-11T04:02:44.424632
Fluroscent_Yellow_salt_pepper_0.10_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.10_bilateral_filter,0.41568627450980394,True,0.9,3856,1,3855,0.05717736482620239,2025-11-11T04:03:48.569992
Fluroscent_Yellow_salt_pepper_0.10_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.10_non_local_means,0.23921568627450981,True,0.9,471,1,470,0.02,2025-11-11T04:05:23.409249
Fluroscent_Yellow_salt_pepper_0.10_topological,ReportImages,baseline,denoised_salt_pepper_0.10_topological,0.23921568627450981,True,0.9,471,1,470,0.02,2025-11-11T04:06:28.155652
Fluroscent_Yellow_salt_pepper_0.10_morphological,ReportImages,baseline,denoised_salt_pepper_0.10_morphological,0.23921568627450981,True,0.9,471,1,470,0.02,2025-11-11T04:07:33.986740
MouseSlice_clean,ReportImages,baseline,baseline,0.4666666666666667,False,0.9,8,3,5,0.06737122312188148,2025-11-11T04:40:17.597744
MouseSlice_gaussian_0.01,ReportImages,baseline,noised_gaussian_0.01,0.4666666666666667,False,0.9,8,3,5,0.06753532961010933,2025-11-11T04:40:32.511249
MouseSlice_gaussian_0.03,ReportImages,baseline,noised_gaussian_0.03,0.4666666666666667,False,0.9,8,3,5,0.06767954863607883,2025-11-11T04:40:46.189684
MouseSlice_gaussian_0.05,ReportImages,baseline,noised_gaussian_0.05,0.4666666666666667,False,0.9,8,3,5,0.06768538244068623,2025-11-11T04:40:59.478537
MouseSlice_gaussian_0.08,ReportImages,baseline,noised_gaussian_0.08,0.4666666666666667,False,0.9,8,3,5,0.06801993772387505,2025-11-11T04:41:10.054860
MouseSlice_gaussian_0.10,ReportImages,baseline,noised_gaussian_0.10,0.4666666666666667,False,0.9,8,3,5,0.06783079169690609,2025-11-11T04:41:24.545127
MouseSlice_salt_pepper_0.01,ReportImages,baseline,noised_salt_pepper_0.01,0.4627450980392157,False,0.9,8,3,5,0.07279828190803528,2025-11-11T04:41:38.149276
MouseSlice_salt_pepper_0.03,ReportImages,baseline,noised_salt_pepper_0.03,0.44313725490196076,False,0.9,8,3,5,0.08497503027319908,2025-11-11T04:41:51.605008
MouseSlice_salt_pepper_0.05,ReportImages,baseline,noised_salt_pepper_0.05,0.44313725490196076,False,0.9,8,3,5,0.09887326508760452,2025-11-11T04:42:05.705483
MouseSlice_salt_pepper_0.08,ReportImages,baseline,noised_salt_pepper_0.08,0.43137254901960786,False,0.9,7,2,5,0.12,2025-11-11T04:42:22.425196
MouseSlice_salt_pepper_0.10,ReportImages,baseline,noised_salt_pepper_0.10,0.43137254901960786,False,0.9,4,1,3,0.12,2025-11-11T04:42:37.543657
MouseSlice_gaussian_0.01_median_filter,ReportImages,baseline,denoised_gaussian_0.01_median_filter,0.4627450980392157,False,0.9,5,2,3,0.02,2025-11-11T04:42:52.526836
MouseSlice_gaussian_0.01_bilateral_filter,ReportImages,baseline,denoised_gaussian_0.01_bilateral_filter,0.4666666666666667,False,0.9,4,1,3,0.02,2025-11-11T04:43:06.189975
MouseSlice_gaussian_0.01_non_local_means,ReportImages,baseline,denoised_gaussian_0.01_non_local_means,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:43:20.842755
MouseSlice_gaussian_0.01_topological,ReportImages,baseline,denoised_gaussian_0.01_topological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:43:33.980275
MouseSlice_gaussian_0.01_morphological,ReportImages,baseline,denoised_gaussian_0.01_morphological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:43:53.409843
MouseSlice_gaussian_0.03_median_filter,ReportImages,baseline,denoised_gaussian_0.03_median_filter,0.4627450980392157,False,0.9,5,2,3,0.02,2025-11-11T04:44:20.825261
MouseSlice_gaussian_0.03_bilateral_filter,ReportImages,baseline,denoised_gaussian_0.03_bilateral_filter,0.4666666666666667,False,0.9,4,1,3,0.02,2025-11-11T04:44:41.602230
MouseSlice_gaussian_0.03_non_local_means,ReportImages,baseline,denoised_gaussian_0.03_non_local_means,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:45:05.769196
MouseSlice_gaussian_0.03_topological,ReportImages,baseline,denoised_gaussian_0.03_topological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:45:24.865148
MouseSlice_gaussian_0.03_morphological,ReportImages,baseline,denoised_gaussian_0.03_morphological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:45:40.529337
MouseSlice_gaussian_0.05_median_filter,ReportImages,baseline,denoised_gaussian_0.05_median_filter,0.4627450980392157,False,0.9,5,2,3,0.02,2025-11-11T04:45:55.332708
MouseSlice_gaussian_0.05_bilateral_filter,ReportImages,baseline,denoised_gaussian_0.05_bilateral_filter,0.4666666666666667,False,0.9,4,1,3,0.02,2025-11-11T04:46:11.004106
MouseSlice_gaussian_0.05_non_local_means,ReportImages,baseline,denoised_gaussian_0.05_non_local_means,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:46:26.111464
MouseSlice_gaussian_0.05_topological,ReportImages,baseline,denoised_gaussian_0.05_topological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:46:40.285332
MouseSlice_gaussian_0.05_morphological,ReportImages,baseline,denoised_gaussian_0.05_morphological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:46:53.080983
MouseSlice_gaussian_0.08_median_filter,ReportImages,baseline,denoised_gaussian_0.08_median_filter,0.4627450980392157,False,0.9,5,2,3,0.02,2025-11-11T04:47:05.285267
MouseSlice_gaussian_0.08_bilateral_filter,ReportImages,baseline,denoised_gaussian_0.08_bilateral_filter,0.4666666666666667,False,0.9,4,1,3,0.02,2025-11-11T04:47:19.168744
MouseSlice_gaussian_0.08_non_local_means,ReportImages,baseline,denoised_gaussian_0.08_non_local_means,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:47:32.171277
MouseSlice_gaussian_0.08_topological,ReportImages,baseline,denoised_gaussian_0.08_topological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:47:42.112495
MouseSlice_gaussian_0.08_morphological,ReportImages,baseline,denoised_gaussian_0.08_morphological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:47:54.936957
MouseSlice_gaussian_0.10_median_filter,ReportImages,baseline,denoised_gaussian_0.10_median_filter,0.4627450980392157,False,0.9,5,2,3,0.02,2025-11-11T04:48:07.668080
MouseSlice_gaussian_0.10_bilateral_filter,ReportImages,baseline,denoised_gaussian_0.10_bilateral_filter,0.4666666666666667,False,0.9,4,1,3,0.02,2025-11-11T04:48:20.649313
MouseSlice_gaussian_0.10_non_local_means,ReportImages,baseline,denoised_gaussian_0.10_non_local_means,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:48:33.803582
MouseSlice_gaussian_0.10_topological,ReportImages,baseline,denoised_gaussian_0.10_topological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:48:43.447302
MouseSlice_gaussian_0.10_morphological,ReportImages,baseline,denoised_gaussian_0.10_morphological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:48:56.066860
MouseSlice_salt_pepper_0.01_median_filter,ReportImages,baseline,denoised_salt_pepper_0.01_median_filter,0.4666666666666667,False,0.9,5,2,3,0.02,2025-11-11T04:49:08.416877
MouseSlice_salt_pepper_0.01_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.01_bilateral_filter,0.47058823529411764,False,0.9,4,1,3,0.02,2025-11-11T04:49:21.153495
MouseSlice_salt_pepper_0.01_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.01_non_local_means,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:49:35.703420
MouseSlice_salt_pepper_0.01_topological,ReportImages,baseline,denoised_salt_pepper_0.01_topological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:49:48.674433
MouseSlice_salt_pepper_0.01_morphological,ReportImages,baseline,denoised_salt_pepper_0.01_morphological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:49:58.767609
MouseSlice_salt_pepper_0.03_median_filter,ReportImages,baseline,denoised_salt_pepper_0.03_median_filter,0.4666666666666667,False,0.9,5,2,3,0.02,2025-11-11T04:50:11.561272
MouseSlice_salt_pepper_0.03_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.03_bilateral_filter,0.47843137254901963,False,0.9,4,1,3,0.02,2025-11-11T04:50:24.946660
MouseSlice_salt_pepper_0.03_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.03_non_local_means,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:50:39.422712
MouseSlice_salt_pepper_0.03_topological,ReportImages,baseline,denoised_salt_pepper_0.03_topological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:50:51.512224
MouseSlice_salt_pepper_0.03_morphological,ReportImages,baseline,denoised_salt_pepper_0.03_morphological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:51:04.070424
MouseSlice_salt_pepper_0.05_median_filter,ReportImages,baseline,denoised_salt_pepper_0.05_median_filter,0.4666666666666667,False,0.9,8,3,5,0.02,2025-11-11T04:51:13.928473
MouseSlice_salt_pepper_0.05_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.4823529411764706,False,0.9,5,2,3,0.02,2025-11-11T04:51:29.005592
MouseSlice_salt_pepper_0.05_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.05_non_local_means,0.5372549019607843,False,0.9,4,1,3,0.02,2025-11-11T04:51:43.170554
MouseSlice_salt_pepper_0.05_topological,ReportImages,baseline,denoised_salt_pepper_0.05_topological,0.5372549019607843,False,0.9,4,1,3,0.02,2025-11-11T04:52:14.761617
MouseSlice_salt_pepper_0.05_morphological,ReportImages,baseline,denoised_salt_pepper_0.05_morphological,0.5372549019607843,False,0.9,4,1,3,0.02,2025-11-11T04:52:41.810089
MouseSlice_salt_pepper_0.08_median_filter,ReportImages,baseline,denoised_salt_pepper_0.08_median_filter,0.4666666666666667,False,0.9,5,2,3,0.02,2025-11-11T04:52:57.173821
MouseSlice_salt_pepper_0.08_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.08_bilateral_filter,0.4823529411764706,False,0.9,4,1,3,0.031361876986920834,2025-11-11T04:53:14.789225
MouseSlice_salt_pepper_0.08_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.08_non_local_means,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:53:33.810253
MouseSlice_salt_pepper_0.08_topological,ReportImages,baseline,denoised_salt_pepper_0.08_topological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:53:44.786195
MouseSlice_salt_pepper_0.08_morphological,ReportImages,baseline,denoised_salt_pepper_0.08_morphological,0.5372549019607843,False,0.9,3,1,2,0.02,2025-11-11T04:53:58.863984
MouseSlice_salt_pepper_0.10_median_filter,ReportImages,baseline,denoised_salt_pepper_0.10_median_filter,0.4666666666666667,False,0.9,5,2,3,0.02,2025-11-11T04:54:12.485433
MouseSlice_salt_pepper_0.10_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.10_bilateral_filter,0.4823529411764706,False,0.9,5,2,3,0.04407154396176338,2025-11-11T04:54:25.514091
MouseSlice_salt_pepper_0.10_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.10_non_local_means,0.5333333333333333,False,0.9,4,1,3,0.02,2025-11-11T04:54:40.712292
MouseSlice_salt_pepper_0.10_topological,ReportImages,baseline,denoised_salt_pepper_0.10_topological,0.5333333333333333,False,0.9,4,1,3,0.02,2025-11-11T04:54:53.241137
MouseSlice_salt_pepper_0.10_morphological,ReportImages,baseline,denoised_salt_pepper_0.10_morphological,0.5333333333333333,False,0.9,4,1,3,0.02,2025-11-11T04:55:05.393378
Zebrafish_clean,ReportImages,baseline,baseline,0.5764705882352941,False,0.9,40,9,31,0.12,2025-11-11T04:55:48.079322
Zebrafish_gaussian_0.01,ReportImages,baseline,noised_gaussian_0.01,0.5803921568627451,False,0.9,40,9,31,0.12,2025-11-11T04:55:56.095615
Zebrafish_gaussian_0.03,ReportImages,baseline,noised_gaussian_0.03,0.5803921568627451,False,0.9,40,9,31,0.12,2025-11-11T04:56:06.842413
Zebrafish_gaussian_0.05,ReportImages,baseline,noised_gaussian_0.05,0.5803921568627451,False,0.9,40,9,31,0.12,2025-11-11T04:56:15.155449
Zebrafish_gaussian_0.08,ReportImages,baseline,noised_gaussian_0.08,0.5803921568627451,False,0.9,40,9,31,0.12,2025-11-11T04:56:26.110496
Zebrafish_gaussian_0.10,ReportImages,baseline,noised_gaussian_0.10,0.5803921568627451,False,0.9,40,9,31,0.12,2025-11-11T04:56:37.223419
Zebrafish_salt_pepper_0.01,ReportImages,baseline,noised_salt_pepper_0.01,0.5764705882352941,False,0.9,39,9,30,0.12,2025-11-11T04:56:48.867933
Zebrafish_salt_pepper_0.03,ReportImages,baseline,noised_salt_pepper_0.03,0.5764705882352941,False,0.9,38,9,29,0.12,2025-11-11T04:56:58.188245
Zebrafish_salt_pepper_0.05,ReportImages,baseline,noised_salt_pepper_0.05,0.5686274509803921,False,0.9,39,9,30,0.12,2025-11-11T04:57:10.254136
Zebrafish_salt_pepper_0.08,ReportImages,baseline,noised_salt_pepper_0.08,0.5607843137254902,False,0.9,45,10,35,0.12,2025-11-11T04:57:22.096689
Zebrafish_salt_pepper_0.10,ReportImages,baseline,noised_salt_pepper_0.10,0.5607843137254902,False,0.9,34,10,24,0.12,2025-11-11T04:57:33.963719
Zebrafish_gaussian_0.01_median_filter,ReportImages,baseline,denoised_gaussian_0.01_median_filter,0.615686274509804,False,0.9,52,7,45,0.12,2025-11-11T04:57:43.965500
Zebrafish_gaussian_0.01_bilateral_filter,ReportImages,baseline,denoised_gaussian_0.01_bilateral_filter,0.5843137254901961,False,0.9,37,8,29,0.12,2025-11-11T04:57:55.615555
Zebrafish_gaussian_0.01_non_local_means,ReportImages,baseline,denoised_gaussian_0.01_non_local_means,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T04:58:07.096492
Zebrafish_gaussian_0.01_topological,ReportImages,baseline,denoised_gaussian_0.01_topological,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T04:58:15.531925
Zebrafish_gaussian_0.01_morphological,ReportImages,baseline,denoised_gaussian_0.01_morphological,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T04:58:26.947916
Zebrafish_gaussian_0.03_median_filter,ReportImages,baseline,denoised_gaussian_0.03_median_filter,0.615686274509804,False,0.9,48,7,41,0.12,2025-11-11T04:58:37.979851
Zebrafish_gaussian_0.03_bilateral_filter,ReportImages,baseline,denoised_gaussian_0.03_bilateral_filter,0.5843137254901961,False,0.9,37,8,29,0.12,2025-11-11T04:58:49.541548
Zebrafish_gaussian_0.03_non_local_means,ReportImages,baseline,denoised_gaussian_0.03_non_local_means,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T04:58:58.576547
Zebrafish_gaussian_0.03_topological,ReportImages,baseline,denoised_gaussian_0.03_topological,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T04:59:10.354972
Zebrafish_gaussian_0.03_morphological,ReportImages,baseline,denoised_gaussian_0.03_morphological,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T04:59:21.409897
Zebrafish_gaussian_0.05_median_filter,ReportImages,baseline,denoised_gaussian_0.05_median_filter,0.615686274509804,False,0.9,65,9,56,0.12,2025-11-11T04:59:30.014040
Zebrafish_gaussian_0.05_bilateral_filter,ReportImages,baseline,denoised_gaussian_0.05_bilateral_filter,0.5843137254901961,False,0.9,37,8,29,0.12,2025-11-11T04:59:41.733515
Zebrafish_gaussian_0.05_non_local_means,ReportImages,baseline,denoised_gaussian_0.05_non_local_means,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T04:59:53.148301
Zebrafish_gaussian_0.05_topological,ReportImages,baseline,denoised_gaussian_0.05_topological,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T05:00:01.837042
Zebrafish_gaussian_0.05_morphological,ReportImages,baseline,denoised_gaussian_0.05_morphological,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T05:00:13.389807
Zebrafish_gaussian_0.08_median_filter,ReportImages,baseline,denoised_gaussian_0.08_median_filter,0.615686274509804,False,0.9,66,9,57,0.12,2025-11-11T05:00:24.818608
Zebrafish_gaussian_0.08_bilateral_filter,ReportImages,baseline,denoised_gaussian_0.08_bilateral_filter,0.5843137254901961,False,0.9,37,8,29,0.12,2025-11-11T05:00:36.086636
Zebrafish_gaussian_0.08_non_local_means,ReportImages,baseline,denoised_gaussian_0.08_non_local_means,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T05:00:45.526388
Zebrafish_gaussian_0.08_topological,ReportImages,baseline,denoised_gaussian_0.08_topological,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T05:00:57.019003
Zebrafish_gaussian_0.08_morphological,ReportImages,baseline,denoised_gaussian_0.08_morphological,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T05:01:07.959125
Zebrafish_gaussian_0.10_median_filter,ReportImages,baseline,denoised_gaussian_0.10_median_filter,0.6196078431372549,False,0.9,61,9,52,0.12,2025-11-11T05:01:16.530982
Zebrafish_gaussian_0.10_bilateral_filter,ReportImages,baseline,denoised_gaussian_0.10_bilateral_filter,0.5843137254901961,False,0.9,37,8,29,0.12,2025-11-11T05:01:28.832718
Zebrafish_gaussian_0.10_non_local_means,ReportImages,baseline,denoised_gaussian_0.10_non_local_means,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T05:01:40.532308
Zebrafish_gaussian_0.10_topological,ReportImages,baseline,denoised_gaussian_0.10_topological,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T05:01:51.665225
Zebrafish_gaussian_0.10_morphological,ReportImages,baseline,denoised_gaussian_0.10_morphological,0.5882352941176471,False,0.9,5,1,4,0.02,2025-11-11T05:02:00.511371
Zebrafish_salt_pepper_0.01_median_filter,ReportImages,baseline,denoised_salt_pepper_0.01_median_filter,0.6196078431372549,False,0.9,63,9,54,0.12,2025-11-11T05:02:15.248025
Zebrafish_salt_pepper_0.01_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.01_bilateral_filter,0.5843137254901961,False,0.9,34,8,26,0.12,2025-11-11T05:02:27.498129
Zebrafish_salt_pepper_0.01_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.01_non_local_means,0.5882352941176471,False,0.9,6,1,5,0.02,2025-11-11T05:02:39.386829
Zebrafish_salt_pepper_0.01_topological,ReportImages,baseline,denoised_salt_pepper_0.01_topological,0.5882352941176471,False,0.9,6,1,5,0.02,2025-11-11T05:02:50.392492
Zebrafish_salt_pepper_0.01_morphological,ReportImages,baseline,denoised_salt_pepper_0.01_morphological,0.5882352941176471,False,0.9,6,1,5,0.02,2025-11-11T05:02:59.192321
Zebrafish_salt_pepper_0.03_median_filter,ReportImages,baseline,denoised_salt_pepper_0.03_median_filter,0.615686274509804,False,0.9,44,7,37,0.12,2025-11-11T05:03:10.701982
Zebrafish_salt_pepper_0.03_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.03_bilateral_filter,0.5803921568627451,False,0.9,34,8,26,0.12,2025-11-11T05:03:22.304632
Zebrafish_salt_pepper_0.03_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.03_non_local_means,0.596078431372549,False,0.9,5,1,4,0.02,2025-11-11T05:03:31.006294
Zebrafish_salt_pepper_0.03_topological,ReportImages,baseline,denoised_salt_pepper_0.03_topological,0.596078431372549,False,0.9,5,1,4,0.02,2025-11-11T05:03:41.940810
Zebrafish_salt_pepper_0.03_morphological,ReportImages,baseline,denoised_salt_pepper_0.03_morphological,0.596078431372549,False,0.9,5,1,4,0.02,2025-11-11T05:03:53.290532
Zebrafish_salt_pepper_0.05_median_filter,ReportImages,baseline,denoised_salt_pepper_0.05_median_filter,0.615686274509804,False,0.9,49,8,41,0.12,2025-11-11T05:04:01.884775
Zebrafish_salt_pepper_0.05_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.5764705882352941,False,0.9,35,9,26,0.12,2025-11-11T05:04:13.418098
Zebrafish_salt_pepper_0.05_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.05_non_local_means,0.5843137254901961,False,0.9,5,1,4,0.02,2025-11-11T05:04:25.240289
Zebrafish_salt_pepper_0.05_topological,ReportImages,baseline,denoised_salt_pepper_0.05_topological,0.5843137254901961,False,0.9,5,1,4,0.02,2025-11-11T05:04:36.694649
Zebrafish_salt_pepper_0.05_morphological,ReportImages,baseline,denoised_salt_pepper_0.05_morphological,0.5843137254901961,False,0.9,5,1,4,0.02,2025-11-11T05:04:45.341288
Zebrafish_salt_pepper_0.08_median_filter,ReportImages,baseline,denoised_salt_pepper_0.08_median_filter,0.615686274509804,False,0.9,54,8,46,0.12,2025-11-11T05:04:56.886270
Zebrafish_salt_pepper_0.08_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.08_bilateral_filter,0.5725490196078431,False,0.9,40,7,33,0.12,2025-11-11T05:05:08.811987
Zebrafish_salt_pepper_0.08_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.08_non_local_means,0.5803921568627451,False,0.9,7,1,6,0.02,2025-11-11T05:05:17.530799
Zebrafish_salt_pepper_0.08_topological,ReportImages,baseline,denoised_salt_pepper_0.08_topological,0.5803921568627451,False,0.9,7,1,6,0.02,2025-11-11T05:05:28.735020
Zebrafish_salt_pepper_0.08_morphological,ReportImages,baseline,denoised_salt_pepper_0.08_morphological,0.5803921568627451,False,0.9,7,1,6,0.02,2025-11-11T05:05:40.521109
Zebrafish_salt_pepper_0.10_median_filter,ReportImages,baseline,denoised_salt_pepper_0.10_median_filter,0.615686274509804,False,0.9,44,7,37,0.12,2025-11-11T05:05:51.911565
Zebrafish_salt_pepper_0.10_bilateral_filter,ReportImages,baseline,denoised_salt_pepper_0.10_bilateral_filter,0.5686274509803921,False,0.9,39,9,30,0.12,2025-11-11T05:06:00.717322
Zebrafish_salt_pepper_0.10_non_local_means,ReportImages,baseline,denoised_salt_pepper_0.10_non_local_means,0.5882352941176471,False,0.9,6,1,5,0.02,2025-11-11T05:06:13.430171
Zebrafish_salt_pepper_0.10_topological,ReportImages,baseline,denoised_salt_pepper_0.10_topological,0.5882352941176471,False,0.9,6,1,5,0.02,2025-11-11T05:06:24.817384
Zebrafish_salt_pepper_0.10_morphological,ReportImages,baseline,denoised_salt_pepper_0.10_morphological,0.5882352941176471,False,0.9,6,1,5,0.02,2025-11-11T05:06:32.900815
Defungi_H2_1a_6_clean,ReportImages,baseline,baseline,0.4745098039215686,False,0.9,32,10,22,0.02,2025-11-11T05:06:51.833867
Defungi_H2_1a_6_gaussian_0.01,ReportImages,baseline,noised_gaussian_0.01,0.4745098039215686,False,0.9,30,10,20,0.02,2025-11-11T05:07:09.338424
Defungi_H2_1a_6_gaussian_0.03,ReportImages,baseline,noised_gaussian_0.03,0.4745098039215686,False,0.9,28,8,20,0.02,2025-11-11T05:07:26.806813
Defungi_H2_1a_6_gaussian_0.05,ReportImages,baseline,noised_gaussian_0.05,0.4745098039215686,False,0.9,27,8,19,0.02,2025-11-11T05:07:43.937213
Defungi_H2_1a_6_gaussian_0.08,ReportImages,baseline,noised_gaussian_0.08,0.4745098039215686,False,0.9,27,8,19,0.02,2025-11-11T05:08:00.482792
Defungi_H2_1a_6_gaussian_0.10,ReportImages,baseline,noised_gaussian_0.10,0.4745098039215686,False,0.9,30,10,20,0.02,2025-11-11T05:08:16.892242
Defungi_H2_1a_6_salt_pepper_0.01,ReportImages,baseline,noised_salt_pepper_0.01,0.47058823529411764,False,0.9,28,9,19,0.02,2025-11-11T05:08:33.035110
Defungi_H2_1a_6_salt_pepper_0.03,ReportImages,baseline,noised_salt_pepper_0.03,0.4549019607843137,False,0.9,24,7,17,0.02,2025-11-11T05:08:55.043784
Defungi_H2_1a_6_salt_pepper_0.05,ReportImages,baseline,noised_salt_pepper_0.05,0.27058823529411763,False,0.9,5,3,2,0.034850768744945526,2025-11-11T05:09:15.759535
Defungi_H2_1a_6_salt_pepper_0.08,ReportImages,baseline,noised_salt_pepper_0.08,0.27058823529411763,False,0.9,5,3,2,0.0731425266712904,2025-11-11T05:09:40.366323
Defungi_H2_1a_6_salt_pepper_0.10,ReportImages,baseline,noised_salt_pepper_0.10,0.27058823529411763,False,0.9,3,2,1,0.1023651547729969,2025-11-11T05:10:04.005562
Defungi_H2_1a_6_gaussian_0.01_median_filter,ReportImages,baseline,denoised_gaussian_0.01_median_filter,0.4745098039215686,False,0.9,27,8,19,0.02,2025-11-11T05:10:31.576150
Defungi_H2_1a_6_gaussian_0.01_bilateral_filter,ReportImages,baseline,denoised_gaussian_0.01_bilateral_filter,0.4745098039215686,False,0.9,25,7,18,0.02,2025-11-11T05:10:48.043959
Defungi_H2_1a_6_gaussian_0.01_non_local_means,ReportImages,baseline,denoised_gaussian_0.01_non_local_means,0.4745098039215686,False,0.9,17,4,13,0.02,2025-11-11T05:11:09.480041
Defungi_H2_1a_6_gaussian_0.01_topological,ReportImages,baseline,denoised_gaussian_0.01_topological,0.4745098039215686,False,0.9,17,4,13,0.02,2025-11-11T05:11:26.096417
