image_name,noise_type,noise_level,denoise_method,clean_betti_0,clean_betti_1,noisy_betti_0,noisy_betti_1,denoised_betti_0,denoised_betti_1,noise_impact_betti_0,noise_impact_betti_1,noise_impact_total,recovery_betti_0,recovery_betti_1,recovery_total,relative_noise_impact,relative_recovery,timestamp,wasserstein_clean_noisy_H0,wasserstein_clean_denoised_H0,wasserstein_noisy_denoised_H0,wasserstein_clean_noisy_H1,wasserstein_clean_denoised_H1,wasserstein_noisy_denoised_H1
Fluoroscent_Red_313,gaussian,0.01,median_filter,8,9449,15,10181,7,9713,7,732,739,1,264,263,0.07814317436819285,0.6441136671177267,2025-11-11T00:04:47.965187,13.360728475967338,1.7106967024211621,15.616503752352969,6609.748175522812,2408.959861186357,4157.753665680087
Fluoroscent_Red_313,gaussian,0.01,bilateral_filter,8,9449,16,9797,8,9098,8,348,356,0,351,351,0.037644073173310755,0.014044943820224698,2025-11-11T00:06:04.432127,15.583578120574256,0.0,15.629943166336648,3184.217551754386,3278.3604661051086,6498.396828803874
Fluoroscent_Red_313,gaussian,0.01,non_local_means,8,9449,13,9681,23,7020,5,232,237,15,2429,2414,0.02506080152268164,-9.185654008438819,2025-11-11T00:07:49.754320,9.410747804559634,34.40563902391916,23.92445185784699,2131.828802422052,27238.581624820323,29824.993455781176
Fluoroscent_Red_313,gaussian,0.01,topological_denoising,8,9449,16,9685,11,8916,8,236,244,3,533,530,0.025800993972718622,-1.1721311475409837,2025-11-11T00:09:21.575225,14.448824633785929,5.445946871605181,9.246929351683937,2161.0955136844264,5085.547437013629,7307.312820299324
Fluoroscent_Red_313,gaussian,0.01,morphological_denoising,8,9449,18,9742,11,8866,10,293,303,3,583,580,0.032039758908744886,-0.9141914191419143,2025-11-11T00:10:37.998804,17.832800041049293,6.234738853173663,12.809218271037794,2684.560821934729,5540.748992264196,8295.06919003823
Fluoroscent_Red_313,gaussian,0.03,median_filter,8,9449,40,10209,7,9714,32,760,792,1,265,264,0.08374748863275872,0.6666666666666667,2025-11-11T00:11:52.898607,67.59478415302118,1.8142570321839258,71.04385699052357,7065.912122256052,2388.057324184825,4519.227692671705
Fluoroscent_Red_313,gaussian,0.03,bilateral_filter,8,9449,42,10253,5,9061,34,804,838,3,388,391,0.08861161044728783,0.5334128878281623,2025-11-11T00:13:09.365891,69.8896743737258,5.388997878329491,75.235860135455,7472.157848906621,3579.558684317779,11109.63689131807
Fluoroscent_Red_313,gaussian,0.03,non_local_means,8,9449,54,11445,8,6809,46,1996,2042,0,2640,2640,0.21592471185365336,-0.2928501469147895,2025-11-11T00:14:57.364879,87.42145285315827,2.947962186247815,102.91346415060515,17718.76483962264,29597.58062839255,50489.37759165073
Fluoroscent_Red_313,gaussian,0.03,topological_denoising,8,9449,55,11461,11,9499,47,2012,2059,3,50,53,0.21772232208945752,0.9742593491986401,2025-11-11T00:16:25.139327,91.51628609617735,6.070202668446687,88.52918023782192,17867.38334907467,460.266045527728,17437.585744983553
Fluoroscent_Red_313,gaussian,0.03,morphological_denoising,8,9449,65,11917,1,8652,57,2468,2525,7,797,804,0.266997990906207,0.6815841584158415,2025-11-11T00:17:42.682582,108.23527240139352,11.56155281280883,127.29042258597798,21533.89009711006,7236.268131094716,28028.94156034656
Fluoroscent_Red_313,gaussian,0.05,median_filter,8,9449,100,11611,12,10234,92,2162,2254,4,785,789,0.23834196891191706,0.6499556344276841,2025-11-11T00:18:57.990471,201.09679647992405,7.397857756321697,202.07947956775945,19542.491719534122,6884.916090986983,11872.634400222736
Fluoroscent_Red_313,gaussian,0.05,bilateral_filter,8,9449,171,13641,4,9539,163,4192,4355,4,90,86,0.4605054457015967,0.9802525832376578,2025-11-11T00:20:12.354901,297.71887796450574,6.7566413575821835,306.1625485289823,35595.405864583256,824.0896302790588,33896.79500061747
Fluoroscent_Red_313,gaussian,0.05,non_local_means,8,9449,126,11891,6,6952,118,2442,2560,2,2497,2499,0.27069895315639214,0.023828124999999978,2025-11-11T00:21:57.040066,248.3912474541089,5.6133639724705,276.6318426620418,21801.637401688742,26717.964488928494,51506.68899924106
Fluoroscent_Red_313,gaussian,0.05,topological_denoising,8,9449,191,13616,4,11137,183,4167,4350,4,1688,1684,0.4599767368087131,0.6128735632183908,2025-11-11T00:23:26.780885,347.3466025647839,6.710870613049995,336.0239449589675,35357.34193528808,14162.325097539273,19031.38016348995
Fluoroscent_Red_313,gaussian,0.05,morphological_denoising,8,9449,194,13447,1,9210,186,3998,4184,7,239,246,0.4424236015649783,0.9412045889101338,2025-11-11T00:24:42.562056,339.78270591983227,11.56155281280883,376.25105984761467,34093.63639524656,2004.954074020452,31806.5997893301
Fluoroscent_Red_313,gaussian,0.08,median_filter,8,9449,821,19417,11,11814,813,9968,10781,3,2365,2368,1.1400021148355717,0.7803543270568593,2025-11-11T00:25:58.138644,1393.2389563271995,4.9696032917593955,1358.959631405854,75227.80814119504,19588.42393250385,50396.48800720734
Fluoroscent_Red_313,gaussian,0.08,bilateral_filter,8,9449,289,13886,3,10055,281,4437,4718,5,606,601,0.4988897113249444,0.8726155150487495,2025-11-11T00:27:13.207359,545.6783543044438,9.002231630192243,534.7382542465103,37392.45233828058,5230.095107027997,30008.166337933122
Fluoroscent_Red_313,gaussian,0.08,non_local_means,8,9449,777,19058,4,6690,769,9609,10378,4,2759,2763,1.097388178069155,0.7337637309693583,2025-11-11T00:28:59.060237,1318.2454369562495,8.38204560319667,1497.8422905357825,72940.9259532222,29519.619485714873,112505.7470000884
Fluoroscent_Red_313,gaussian,0.08,topological_denoising,8,9449,850,18744,8,11487,842,9295,10137,0,2038,2038,1.0719044094321668,0.7989543257373977,2025-11-11T00:30:27.012376,1446.3220618401735,1.1231056256176606,1373.2814653694522,71125.79763902612,16807.684160363544,48609.24536753573
Fluoroscent_Red_313,gaussian,0.08,morphological_denoising,8,9449,691,18784,1,10916,683,9335,10018,7,1467,1460,1.0593211377815375,0.8542623278099422,2025-11-11T00:31:44.775547,1186.416881934136,11.56155281280883,1243.619177104121,71440.40549188509,9925.869177085118,40698.67657997483
Fluoroscent_Red_313,gaussian,0.1,median_filter,8,9449,1249,22039,10,12764,1241,12590,13831,2,3315,3317,1.4625145394945545,0.7601764152989661,2025-11-11T00:33:02.518276,2099.4506460014036,4.164250259738657,2085.321863857151,91389.19945446614,26576.430783675216,56361.153089528816
Fluoroscent_Red_313,gaussian,0.1,bilateral_filter,8,9449,971,19618,1,11061,963,10169,11132,7,1612,1605,1.1771174791159988,0.8558210564139418,2025-11-11T00:34:18.238020,1651.528193913082,11.56155281280883,1717.0296824715606,76174.98137525831,13372.068595052615,56285.047609963425
Fluoroscent_Red_313,gaussian,0.1,non_local_means,8,9449,1055,19963,4,6781,1047,10514,11561,4,2668,2672,1.2224807021254098,0.7688781247296946,2025-11-11T00:36:02.734849,1839.0737126786357,6.81383231600012,1868.2965013527307,78205.63528502219,28362.71287428711,117006.47118076956
Fluoroscent_Red_313,gaussian,0.1,topological_denoising,8,9449,485,16985,17,15948,477,7536,8013,9,6499,6508,0.8473088717352226,0.1878197928366404,2025-11-11T00:37:31.187222,896.0567245669961,13.665812416991011,750.9198686460876,58968.14690452291,47132.00910327756,6147.025342324968
Fluoroscent_Red_313,gaussian,0.1,morphological_denoising,8,9449,1007,19877,1,10077,999,10428,11427,7,628,621,1.2083113037961297,0.9456550275662904,2025-11-11T00:38:47.889917,1723.9851089354115,11.56155281280883,1799.7672430464895,77833.13316683132,3876.5162786303913,41879.97366677096
