image_name,subfolder,stage,variant,threshold,superlevel,confidence,total_features,betti_0,betti_1,min_persistence,timestamp
img_000_604_576_salt_pepper_0.05_median_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.05_median_filter,0.43137254901960786,False,0.9,771,386,385,0.026632240042090416,2025-10-13T18:06:57.389029
img_000_604_576_salt_pepper_0.05_bilateral_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.4549019607843137,False,0.9,2643,1106,1537,0.02147605922073126,2025-10-13T18:06:59.827596
img_000_604_576_salt_pepper_0.05_non_local_means,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.05_non_local_means,0.4823529411764706,False,0.9,308,149,159,0.02,2025-10-13T18:07:02.914890
img_000_604_576_salt_pepper_0.1_median_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.1_median_filter,0.43137254901960786,False,0.9,792,415,377,0.0274743614718318,2025-10-13T18:07:05.153661
img_000_604_576_salt_pepper_0.1_bilateral_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.4549019607843137,False,0.9,4394,1815,2579,0.03742663934826851,2025-10-13T18:07:07.427518
img_000_604_576_salt_pepper_0.1_non_local_means,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.1_non_local_means,0.49411764705882355,False,0.9,479,245,234,0.02,2025-10-13T18:07:10.130378
img_508_200_576_clean,nucmm\Mouse (NucMM-M)\mouse,baseline,baseline,0.4666666666666667,False,0.9,5145,1939,3206,0.06737122312188148,2025-10-13T18:07:12.383997
img_508_200_576_gaussian_0.05,nucmm\Mouse (NucMM-M)\mouse,baseline,noised_gaussian_0.05,0.4666666666666667,False,0.9,5546,2070,3476,0.06749052554368973,2025-10-13T18:07:15.090592
img_508_200_576_gaussian_0.1,nucmm\Mouse (NucMM-M)\mouse,baseline,noised_gaussian_0.1,0.4666666666666667,False,0.9,5603,2098,3505,0.06786449253559113,2025-10-13T18:07:18.136138
img_508_200_576_salt_pepper_0.05,nucmm\Mouse (NucMM-M)\mouse,baseline,noised_salt_pepper_0.05,0.44313725490196076,False,0.9,6111,2377,3734,0.0978858657181263,2025-10-13T18:07:20.760544
img_508_200_576_salt_pepper_0.1,nucmm\Mouse (NucMM-M)\mouse,baseline,noised_salt_pepper_0.1,0.43137254901960786,False,0.9,6879,2695,4184,0.12,2025-10-13T18:07:23.404663
img_508_200_576_gaussian_0.05_median_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.05_median_filter,0.4627450980392157,False,0.9,751,370,381,0.02,2025-10-13T18:07:26.039739
img_508_200_576_gaussian_0.05_bilateral_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.05_bilateral_filter,0.4666666666666667,False,0.9,427,193,234,0.02,2025-10-13T18:07:28.273241
img_508_200_576_gaussian_0.05_non_local_means,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.05_non_local_means,0.5372549019607843,False,0.9,88,49,39,0.02,2025-10-13T18:07:30.951908
img_508_200_576_gaussian_0.1_median_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.1_median_filter,0.4627450980392157,False,0.9,757,363,394,0.02,2025-10-13T18:07:33.524684
img_508_200_576_gaussian_0.1_bilateral_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.1_bilateral_filter,0.4666666666666667,False,0.9,422,185,237,0.02,2025-10-13T18:07:35.823768
img_508_200_576_gaussian_0.1_non_local_means,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_gaussian_0.1_non_local_means,0.5372549019607843,False,0.9,83,47,36,0.02,2025-10-13T18:07:38.282134
img_508_200_576_salt_pepper_0.05_median_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.05_median_filter,0.4666666666666667,False,0.9,663,317,346,0.02,2025-10-13T18:07:40.393469
img_508_200_576_salt_pepper_0.05_bilateral_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.4823529411764706,False,0.9,2168,971,1197,0.02,2025-10-13T18:07:42.622928
img_508_200_576_salt_pepper_0.05_non_local_means,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.05_non_local_means,0.5372549019607843,False,0.9,367,180,187,0.02,2025-10-13T18:07:45.350386
img_508_200_576_salt_pepper_0.1_median_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.1_median_filter,0.4666666666666667,False,0.9,713,347,366,0.02,2025-10-13T18:07:48.242606
img_508_200_576_salt_pepper_0.1_bilateral_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.4823529411764706,False,0.9,3724,1577,2147,0.04414716549217701,2025-10-13T18:07:50.595327
